,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity
0,78,-3.0415528378321635,False,0.9095330809830164,0.20646453315134103,1.0156328733959843,1.8766217288254925
1,65,-3.0726629394036347,False,0.9575887573757255,0.13922208711385847,0.6040098663267517,1.517215320271896
2,30,2.995061067224517,True,0.946745088305187,0.1291275490428459,0.21244502014944036,1.892369722633234
3,110,-3.070397721207131,False,0.9801606692304335,0.11551228757256483,0.49279962675066014,0.925016235878364
4,134,2.9040599616614466,True,0.9812212175667643,0.10806143054811992,0.11745215876182193,0.5143415387691244
5,50,-3.032864390049762,False,0.9261384783383878,0.24566455703989798,1.0247224718287276,1.2891771144561806
6,1,-3.00186032829283,False,0.30000000000000004,0.30000000000000004,1.374519253055509,1.5971317546970787
7,13,2.9988309160627304,True,0.9011727313181349,0.1478981484028479,0.345904809355029,1.595205122151044
8,46,2.990915054583173,True,0.9533992437697588,0.1512011263219347,0.22449481140130362,0.17321935342870498
9,89,2.9658186261928687,True,0.8854852057481114,0.24246362914012518,0.3205402753226832,1.7978815006014341
10,65,-3.008936953869403,False,0.760742315422995,0.19672396805023673,0.5013781435795643,1.486252661029346
11,73,-3.1038805269653933,False,0.9829750945238345,0.14209796604732208,0.17529428042521605,0.6982620398629771
12,77,-3.111561377870177,False,0.9623020505486122,0.1295086590483775,0.17255490723587263,1.4341424685178537
13,100,2.94585631497495,True,0.9519235760510664,0.118570563231525,0.19885640127602297,1.4336443058959738
14,162,-3.159612330600644,False,0.989320821048445,0.09716079223513506,0.11427930378989362,1.9858202523343575
15,84,-3.0335888164464766,False,0.812578719421301,0.16950917584087227,0.40292331497817696,1.72577317952871
16,40,-3.0240860221788393,False,0.9008226896636176,0.18252910497093394,0.9221943390534346,1.8194280864583514
17,20,2.9974481626099205,True,0.8738655054517629,0.09652489582662846,0.4086297984254448,0.31744776315262513
18,33,-3.0336300710264186,False,0.9298076391739278,0.20870031275947004,0.297240829794033,0.6682390642235276
19,1,-3.000810909650786,False,0.3,0.3,3.1415926535897936,0.8054585262036058
20,42,2.9902845089320405,True,0.92621265377185,0.1792708894351579,0.8247990886866613,0.14822408997272962
21,77,2.970888780581068,True,0.9532454900678111,0.16480019201061083,0.24142960468971833,0.24173186892401555
22,53,-3.046946440302096,False,0.9662284639126545,0.13191415095835626,0.19007899968887587,1.585893517367171
23,205,2.802597680506275,True,0.9662528068530521,0.15176039707851305,0.16572026533327924,0.5452736025703835
24,14,-3.008048907630801,False,0.87026454215104,0.2523513120555404,0.6874199540362209,1.5932827796572433
25,166,2.8644865585830686,True,0.9881713966024929,0.0915485121481074,0.0990820286117981,0.5391625878838369
26,51,-3.026547890773847,False,0.8834260944828644,0.16532396923229298,0.18145183442346524,1.53630406848793
27,42,2.990457112459545,True,0.9564003407320181,0.1382475788889116,0.21091587892399263,1.235859124577559
28,53,2.9845805334262727,True,0.9605768419371691,0.12661620298439114,0.18782786856807698,1.0289635863749886
29,66,2.9791044108236986,True,0.9055138364664587,0.2077467172327241,0.3832083320216115,1.78997345958054
30,13,-3.0183850810962483,False,0.8920270963253607,0.21330933651843476,0.42439372455331853,1.9154529861757972
31,184,2.846120472001779,True,0.9870361427840934,0.12072772714787867,0.45041402396086716,0.2827400056910687
32,158,2.926839775688083,True,0.9321316101176782,0.136233096939734,0.23455748581405286,1.773511263822446
33,99,2.947267588746051,True,0.9777579268108384,0.14383683396348781,0.1979365168211898,0.08881442726315925
