,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,cohesion_range
0,1,-3.0005124414345277,False,0.3,0.3,6.292627220381742,36.704064914237755
1,90,2.961729844173174,True,0.9713966320702399,0.15892879890716957,0.1783464282129361,29.396302611729613
2,78,2.968687336057114,True,0.9531157621403659,0.20426570902435798,0.3103431266879817,18.81676834659787
3,123,2.9183782646547303,True,0.978701519170835,0.16089693351585652,0.5443088532090138,17.46875892057137
4,89,-3.088576287767091,False,0.9407121909046434,0.2284606220440056,0.23553201409778807,10.068706004532988
5,193,2.862502279054214,True,0.9754798878125569,0.1419294626994097,0.1739183196981482,35.49710865002476
6,73,-3.076958197739985,False,0.9615609222111787,0.1758871777469229,0.18694227070255337,20.804494172507706
7,35,-3.033928808031927,False,0.93209568447795,0.20838510363440396,0.36181825990185257,33.7546821415198
8,80,2.9660952527868814,True,0.9510568413148442,0.18120744559434626,0.21623911879440677,8.201889397161878
9,5,-3.0050156736132845,False,0.7273668758307372,0.27888451460011704,0.5191095215548129,15.256708010131605
10,118,-3.11145492104709,False,0.9827862048031637,0.13201322831703274,0.12927553094024755,33.42532104616774
11,3,2.999923241208106,True,0.569503127510908,0.30000000000000004,0.671622082406513,32.06811603568512
12,46,2.9880933709162796,True,0.9737141254034248,0.03468161817602399,0.32601265216809855,34.00825950489916
13,31,-3.014824695918993,False,0.9174474516886291,0.19545124740490835,0.2994215734264262,9.992588691826034
14,4,-3.002478048249583,False,0.6799791259302157,0.3,0.5279161491704397,18.791255526202164
15,116,2.9280592882515246,True,0.9823050363278545,0.1183355244442067,0.15636802732731078,6.053072529763277
16,9,-3.0149449644163098,False,0.6058736793524984,0.29999999999999993,1.089690131467361,18.920950393741283
17,103,-3.1224076064068966,False,0.9636797569590583,0.16189491478044613,1.0037191613744272,7.30145195996768
18,3,-3.003077849968915,False,0.4290250637264588,0.30000000000000004,1.6526412271199111,32.26009975475471
19,36,-3.0200927401225144,False,0.9032965352111437,0.29517337174128255,0.4295142144684385,11.262986978504163
20,98,2.9515486915972473,True,0.9760897490610859,0.16589732891731782,0.2959829758863708,21.311736859399648
21,78,2.978679937345777,True,0.9420339437086386,0.17627416112983618,0.8216967027267023,36.688269201328424
22,67,-3.0473504503086444,False,0.9590558954155105,0.19314785810144863,0.20429148372687211,14.889904409882124
23,114,2.9479742675313587,True,0.9765423876132109,0.17627000783747498,0.7262040315087188,27.439317084419233
24,170,2.845987555604161,True,0.9881444192240634,0.12091898200506704,0.150610043552702,29.769044015855517
25,29,-3.028919920643545,False,0.887809265478909,0.254429052397512,0.37232106913388924,3.334377764487715
26,81,2.964468044001238,True,0.9709795531028791,0.12961257830951992,0.15533540591063913,20.556501289700005
27,105,2.942661789509755,True,0.9837459336542813,0.12611603103819227,0.4564317392279904,19.312029334059332
28,32,2.9942187249680745,True,0.9562949524689079,0.1620048145398121,0.3123830473878905,22.76423383098438
29,43,2.9907808135379135,True,0.9039757690083344,0.19913920965388432,1.0321914420962035,36.62088280971211
30,38,2.9915033500076675,True,0.9616719999437995,0.16907027774452615,0.2015840323918868,22.436902702555756
31,113,2.9314889108496303,True,0.9721816132364275,0.11833910113097278,0.1651149784493323,35.52453462549146
32,23,-3.0178606314833565,False,0.9422297382912725,0.1043093899634901,0.14442395656300028,32.05676737628811
33,113,-3.1144712458345527,False,0.9798105154831422,0.16067161127857393,0.7875240622750408,24.78913463699378
34,55,2.982804011117652,True,0.9599046086506215,0.13309626798075633,0.2009804329732879,22.591792545416304
35,108,-3.071478993350394,False,0.9723344772238287,0.12218482729579462,0.1392594441109019,9.461704632285613
