,length,reward,success,agent_velocity,agent_acceleration,agent_angular_change,max_velocity,max_acceleration
687,194,-3.1618467381565982,False,0.9894167710534796,0.1226503060572869,0.13867694239051725,1.0,0.3
688,16,-3.00600036652285,False,0.8953237230279162,0.24859716781737162,0.2804294417441052,1.0,0.3
689,7,2.9996245705959033,True,0.7955403930036608,0.26494073704287097,0.9058007816570625,1.0,0.3
690,113,2.9349404229191633,True,0.9886668714509936,0.0847837112634461,0.20733390995540366,1.0,0.3
691,18,-3.017717806640973,False,0.9169989019297619,0.18231885586906332,0.3299179936765579,1.0,0.3
692,1,-3.0008668657465547,False,0.3,0.3,0.7193676120913746,1.0,0.3
693,63,2.9824187230076418,True,0.9363618242377484,0.16594682579383985,0.6114103278840289,1.0,0.3
694,164,2.8599200656221933,True,0.991392789788121,0.09179134622348191,0.12646242971223723,1.0,0.3
695,208,-0.1749618265329173,True,0.9874775253660631,0.11990281294247687,0.13227261976205884,1.0,0.3
696,62,-3.1009003276620204,False,0.8283048333694532,0.17967074125038127,0.492739261765232,1.0,0.3
697,12,-3.0233839402767173,False,0.8896656994277267,0.23177359361091635,0.6166049582096177,1.0,0.3
698,1,-3.000793426521015,False,0.3,0.3,5.871458834147925,1.0,0.3
699,57,2.9824633919187433,True,0.9747610121779646,0.130816088973017,0.23676719190367196,1.0,0.3
700,14,-3.026615934490942,False,0.9067754907320607,0.1972417244510547,0.18467498226339657,1.0,0.3
701,56,2.9841062624383907,True,0.9776069391285201,0.07082011879480124,0.06515244248935424,1.0,0.3
702,7,-3.0058491768487987,False,0.8272440669214008,0.15942255245881304,0.15687503051599228,1.0,0.3
703,69,-3.137324659928081,False,0.9516119064315055,0.178210151033329,0.19680478050606479,1.0,0.3
704,101,-3.1616541697006166,False,0.9841064574257852,0.16666954304848827,0.4572247886715315,1.0,0.3
705,29,-3.0202788528908684,False,0.9510009351876918,0.18562430248652972,0.2225910655863988,1.0,0.3
706,159,2.8955526260465483,True,0.9907885720389796,0.09013843742971404,0.09027442230839863,1.0,0.3
707,28,-3.0243044164228117,False,0.9392826999193991,0.177352149187455,0.21029303278045802,1.0,0.3
708,53,-3.0562648393284264,False,0.9724932692864472,0.11067566658045998,0.17832006347385618,1.0,0.3
709,41,-3.0535212271616254,False,0.9666805656454496,0.2006511524715191,0.31588767993816064,1.0,0.3
710,149,2.883087368146354,True,0.9910231477518117,0.1068655813106924,0.11053332135805223,1.0,0.3
711,6,-3.0025964240100342,False,0.7896880842466079,0.25665077564032945,0.21195411443204537,1.0,0.3
712,44,-3.044783840428298,False,0.9685263492933512,0.138518472200979,0.21157328632824643,1.0,0.3
713,126,2.9158450554241546,True,0.9862290110036684,0.139422720827955,0.16191958855995617,1.0,0.3
714,53,-3.036187800882995,False,0.910505829008428,0.1549203691257471,0.2676917977953217,1.0,0.3
715,167,-3.1619856947229783,False,0.9777070097103561,0.0948120301604621,0.11428308819689545,1.0,0.3
716,45,2.9889873417966286,True,0.9666208994584472,0.1328457609094393,0.4184427847731471,1.0,0.3
717,121,-3.0809095041089347,False,0.9863801441038798,0.06378761490417129,0.08178494595732745,1.0,0.3
718,40,2.993741845865338,True,0.9387514463247408,0.23712956822832848,0.31827951250015046,1.0,0.3
719,12,-3.0218060382299803,False,0.8833964261726859,0.25393831036986186,3.108411228417053,1.0,0.3
720,19,-3.0166600895575217,False,0.9327572726669251,0.19349795594334254,0.4322390807334833,1.0,0.3
721,71,2.972981633619124,True,0.981401464114642,0.07672524988913093,0.12314223243109403,1.0,0.3
722,74,-3.1179960848859123,False,0.9775719445802369,0.12778511375405752,0.8147376665597682,1.0,0.3
723,99,-3.113550428788133,False,0.9849216717755239,0.12582147340685318,0.14104584592703437,1.0,0.3
724,23,2.9984106286389816,True,0.8964847172327434,0.22797405819112174,0.44335275655393797,1.0,0.3
725,25,-3.0296880220572167,False,0.9490967221339729,0.1567440238741131,0.15802130704464437,1.0,0.3
726,4,-3.0026503350197578,False,0.6609936374384968,0.29375188682546244,0.685939181408884,1.0,0.3
727,32,-3.050668931296954,False,0.9526099325809062,0.18192323953912046,0.3221086693467814,1.0,0.3
728,48,2.9880456800957296,True,0.9561778099469705,0.11557565260173436,0.3530767424263905,1.0,0.3
729,1,-3.0008950511354047,False,0.3,0.3,0.20177411130735257,1.0,0.3
730,183,2.8380068677453343,True,0.9879718054298925,0.08110867707641278,0.09004591759225147,1.0,0.3
731,68,-3.0785611072258896,False,0.9800813598727786,0.11330197742572751,1.6195194297085982,1.0,0.3
732,3,-3.0026434419390484,False,0.5661244958058385,0.3,1.4330291945393345,1.0,0.3
733,114,-3.083394460287707,False,0.9465124372818817,0.10484140843333332,0.15887892096202733,1.0,0.3
734,100,2.9471978318885994,True,0.987517902380242,0.07335737035029385,0.07182727082047859,1.0,0.3
735,116,2.943164395541651,True,0.9728789439912999,0.12827343102232217,0.2925631294316003,1.0,0.3
736,147,2.8855692116879728,True,0.989543005076892,0.08760873175408355,0.10977707591105317,1.0,0.3
737,145,2.906595252883937,True,0.9887192662227203,0.07875764585061848,0.11775567231766208,1.0,0.3
738,70,-3.0715984673479695,False,0.9460551218689559,0.14967242073402237,1.0722567085608805,1.0,0.3
739,180,2.8301384577486495,True,0.9908741846229306,0.10265956426380364,0.10647468311251838,1.0,0.3
740,42,-3.012486341381302,False,0.9614621441819906,0.162029634280415,0.24872128778880806,1.0,0.3
741,123,2.9339768298372224,True,0.98743134582119,0.12677990468957365,0.6671581358465422,1.0,0.3
742,165,2.8548612335334353,True,0.9915724404927909,0.04890742700854659,0.09541813476824931,1.0,0.3
743,55,2.984372149309597,True,0.9654498246022792,0.17875959474657876,1.088253784415441,1.0,0.3
744,90,-3.140721535591848,False,0.978650368901739,0.18729024716505102,0.44023383343657524,1.0,0.3
745,24,-3.0282502953758397,False,0.9153819318650864,0.26737535682103253,0.5087649027805317,1.0,0.3
746,29,2.9951172463961977,True,0.9540894183620583,0.10513155439431204,0.10664458645778901,1.0,0.3
747,93,-3.049395009091359,False,0.9818170662530618,0.08194602432098691,0.08530016767462122,1.0,0.3
748,91,-3.149447961442255,False,0.9785755444818516,0.16088444566227336,0.19467847178508058,1.0,0.3
749,165,2.86456832780508,True,0.990880966647342,0.13300370287294597,0.1701620082892526,1.0,0.3
750,33,2.9935939759759593,True,0.9620793668188135,0.057381126987786746,0.22597827713394122,1.0,0.3
751,22,-3.0359587359136166,False,0.9311744630791972,0.21409216298778141,0.9161575351492339,1.0,0.3
752,33,2.9942503665560416,True,0.9614978418381622,0.12656292949521755,0.11940372980214796,1.0,0.3
753,11,-3.003654911826517,False,0.8809875679032495,0.22828330738011784,0.24041681285011346,1.0,0.3
754,102,2.9444440057713632,True,0.9864462221314826,0.09359109873211188,0.0976070008680064,1.0,0.3
755,47,2.98825983480769,True,0.9245393646377643,0.11732487500004861,0.24275432902356722,1.0,0.3
756,112,-3.0639321550316367,False,0.9868400022058573,0.09358110830889621,0.12195129221018321,1.0,0.3
757,47,2.9883851547486353,True,0.9718746476965098,0.13067072996018994,0.2573487009816818,1.0,0.3
